longCent,latCent,state,county
-89.34140844459772,37.206641593977416,illinois,alexander
-89.44581361142853,38.885876770631306,illinois,bond
-88.82097232471412,42.329823528273124,illinois,boone
-90.75232089594513,39.959541265956794,illinois,brown
-89.51937813522707,41.40849096884731,illinois,bureau
-90.6763830746176,39.1621432554811,illinois,calhoun
-89.9327135962978,42.07511698605648,illinois,carroll
-90.24889190204138,39.96820495818737,illinois,cass
-88.20542230878293,40.1304186951347,illinois,champaign
-89.28179189264539,39.54598904639805,illinois,christian
-87.79609645023882,39.33289504081262,illinois,clark
-88.49559734547795,38.74869841008023,illinois,clay
-89.42682643759154,38.600989328057054,illinois,clinton
-88.22680285206815,39.51937042573002,illinois,coles
-87.82118017653157,41.842959481552,illinois,cook
-87.76400221003962,39.00269808976541,illinois,crawford
-88.24588368864887,39.27483277490181,illinois,cumberland
-88.76412514461582,41.89831912230353,illinois,de kalb
-88.90048116816004,40.17214520170224,illinois,de witt
-88.22314123989376,39.76455285185277,illinois,douglas
-88.09582604824847,41.84928696750374,illinois,du page
-87.74751085337894,39.672559922733086,illinois,edgar
-88.05416072426019,38.40746169312286,illinois,edwards
-88.59176815370662,39.05948083802739,illinois,effingham
-89.03522585169776,39.000418903954774,illinois,fayette
-88.22110129337247,40.587408544400674,illinois,ford
-88.92809026714059,37.989637987152534,illinois,franklin
-90.20764406501422,40.47241733739543,illinois,fulton
-88.23396834477116,37.764736089140996,illinois,gallatin
-90.39818873509986,39.35839985716406,illinois,greene
-88.42432952716281,41.28610745245103,illinois,grundy
-88.5448989868164,38.07838818064908,illinois,hamilton
-91.16082953880186,40.40760384231157,illinois,hancock
-88.2650748627786,37.52796749208397,illinois,hardin
-90.93018865556994,40.8138123077726,illinois,henderson
-90.12339984342549,41.35098764680519,illinois,henry
-87.82626343171283,40.747265550945954,illinois,iroquois
-89.38296855127412,37.78744591402445,illinois,jackson
-88.16064738555778,39.013032115698714,illinois,jasper
-88.92638283260365,38.29401098754917,illinois,jefferson
-90.36275172879624,39.08555798355178,illinois,jersey
-90.20805794538794,42.369090716037306,illinois,jo daviess
-88.88396879782917,37.46865847136106,illinois,johnson
-88.42875904850463,41.942440148873686,illinois,kane
-87.86374108454507,41.13889111854373,illinois,kankakee
-88.43204201058313,41.59425142527266,illinois,kendall
-90.21624147579016,40.928737450783366,illinois,knox
-88.88708425073393,41.344439880304634,illinois,la salle
-88.00674943445108,42.33103220026321,illinois,lake
-87.73387518679176,38.719596574132396,illinois,lawrence
-89.29697439701552,41.74949773449163,illinois,lee
-88.55975645522051,40.885931691684256,illinois,livingston
-89.36305886505744,40.12308211403849,illinois,logan
-88.96284735769352,39.858966316237975,illinois,macon
-89.92579208812751,39.266223737228344,illinois,macoupin
-89.90570990288113,38.83112741000627,illinois,madison
-88.92459330585208,38.649041151770426,illinois,marion
-89.34165087443098,41.0330032527906,illinois,marshall
-89.91619644820469,40.2370173608207,illinois,mason
-88.71559033328614,37.23152190964814,illinois,massac
-90.6779135579987,40.449699822081406,illinois,mcdonough
-88.45287332117778,42.330417426868244,illinois,mchenry
-88.85014275295356,40.48485386378412,illinois,mclean
-89.79853456795603,40.02710960427893,illinois,menard
-90.73522624382925,41.20271139169165,illinois,mercer
-90.18812425596259,38.27505921296383,illinois,monroe
-89.48024814829334,39.23101199946797,illinois,montgomery
-90.19996381780234,39.71168946168831,illinois,morgan
-88.62404900450976,39.63836003788691,illinois,moultrie
-89.32118923028278,42.04608209536477,illinois,ogle
-89.76239370432141,40.78605252720824,illinois,peoria
-89.36774949359621,38.08625620123002,illinois,perry
-88.5955648432976,40.00833894105204,illinois,piatt
-90.892810395625375,39.61871392404729,illinois,pike
-88.56155093890088,37.42522439117942,illinois,pope
-89.13204455472597,37.233304915025776,illinois,pulaski
-89.28990455023926,41.205153500275905,illinois,putnam
-89.82385221245389,38.0504158199885,illinois,randolph
-88.09203904549692,38.71221053920257,illinois,richland
-90.56527729440683,41.47013684707748,illinois,rock island
-88.544711756111,37.7548966383865,illinois,saline
-89.6578020712197,39.75879798620811,illinois,sangamon
-90.61187485129872,40.15542599640226,illinois,schuyler
-90.48280432905989,39.64363713369302,illinois,scott
-88.8103286656765,39.389314034214394,illinois,shelby
-89.93163152530485,38.46493117294038,illinois,st clair
-89.7968083336788,41.093283674813996,illinois,stark
-89.65559766931433,42.35420146881272,illinois,stephenson
-89.51309682029085,40.50820771712472,illinois,tazewell
-89.25802760828728,37.476704642574774,illinois,union
-87.7347007908011,40.17340497548769,illinois,vermilion
-87.84463727663102,38.44889568432186,illinois,wabash
-90.6207321791529,40.843967596947934,illinois,warren
-89.41225322472546,38.35038061908422,illinois,washington
-88.43185646230303,38.42222691246284,illinois,wayne
-88.18647386701764,38.0856947531961,illinois,white
-89.91639011398895,41.76104546837102,illinois,whiteside
-87.98391319388973,41.443013649239504,illinois,will
-88.93035475900959,37.733904233642654,illinois,williamson
-89.15910278616288,42.33952762612692,illinois,winnebago
-89.20852148502425,40.78660722001921,illinois,woodford
-84.95133242265757,40.74386721917872,indiana,adams
-85.076317654565,41.09677711607831,indiana,allen
-85.89542463238864,39.2051989937184,indiana,bartholomew
-87.30877572305104,40.60236670580985,indiana,benton
-85.33777607954086,40.470502131196874,indiana,blackford
-86.46113468620776,40.04740620444996,indiana,boone
-86.21671431128935,39.19535646270798,indiana,brown
-86.55309214385626,40.579006208084095,indiana,carroll
-86.34895376827379,40.760944514375,indiana,cass
-85.71278346288123,38.48204779358375,indiana,clark
-87.11754484859648,39.392316603246385,indiana,clay
-86.468616860021,40.29722065018796,indiana,clinton
-86.45411056389744,38.298784976357645,indiana,crawford
-87.07064473076024,38.70536472978821,indiana,daviess
-85.0041710326174,41.40972062643258,indiana,de kalb
-84.98352241676915,39.146624055769365,indiana,dearborn
-85.50642166660683,39.30422335710183,indiana,decatur
-85.4102341277222,40.22593043482312,indiana,delaware
-86.8822505957553,38.36289017117261,indiana,dubois
-85.86171026623163,41.600059934825474,indiana,elkhart
-85.1827663450751,39.63352506196397,indiana,fayette
-85.90378495205628,38.32038904774943,indiana,floyd
-87.2388398116465,40.125624266825476,indiana,fountain
-85.0623411690642,39.41417699618382,indiana,franklin
-86.26677086579858,41.04883854285122,indiana,fulton
-87.58404011018649,38.31560671558487,indiana,gibson
-85.66088823525915,40.514254277458946,indiana,grant
-86.95575873289256,39.03896081387085,indiana,greene
-86.0535997430033,40.065879790521784,indiana,hamilton
-85.77737366065071,39.811520421939406,indiana,hancock
-86.11286327545749,38.20215339881063,indiana,harrison
-86.49870161699276,39.76757184049249,indiana,hendricks
-85.40851023858662,39.92624972567175,indiana,henry
-86.11673240609291,40.479336212160895,indiana,howard
-85.50005743659094,40.83376958889455,indiana,huntington
-86.03124699802208,38.90969494790152,indiana,jackson
-87.1098680514217,41.022443582265275,indiana,jasper
-85.01658124611782,40.437565955428084,indiana,jay
-85.43644872479913,38.78939539877715,indiana,jefferson
-85.6320074386808,38.9962937331636,indiana,jennings
-86.09686409893598,39.484065751887016,indiana,johnson
-87.41916793616835,38.6972174084874,indiana,knox
-85.86839253738242,41.24049372936793,indiana,kosciusko
-86.73244164416695,41.551985236138556,indiana,la porte
-85.43607899502229,41.65978126665182,indiana,lagrange
-87.38326530492223,41.422818455778916,indiana,lake
-86.47228417002923,38.839964796920846,indiana,lawrence
-85.72923403441932,40.151413217872005,indiana,madison
-86.13387511315382,39.77581571175805,indiana,marion
-86.25774890791116,41.3252067509134,indiana,marshall
-86.79465630285908,38.70850912017815,indiana,martin
-86.0478023097897,40.77233849250353,indiana,miami
-86.51239453878767,39.15971386271675,indiana,monroe
-86.8820477823168,40.040814742882816,indiana,montgomery
-86.43569530423373,39.48114936778903,indiana,morgan
-87.39690874116118,40.952584810974216,indiana,newton
-85.43253445665837,41.41275319501268,indiana,noble
-84.97769010557185,38.95073813230104,indiana,ohio
-86.49001875666912,38.54247584453777,indiana,orange
-86.82854867270662,39.31694334227568,indiana,owen
-87.20340353459511,39.770772245226794,indiana,parke
-86.63717150385327,38.08656800955812,indiana,perry
-87.2381242663021,38.400766986395176,indiana,pike
-87.0637260109958,41.46302656747767,indiana,porter
-87.8731806058708,38.02533579760285,indiana,posey
-86.69015148517116,41.03810214305484,indiana,pulaski
-86.8388356313935,39.66564697413925,indiana,putnam
-85.02287571690464,40.16163233793705,indiana,randolph
-85.27537259656431,39.101071159659696,indiana,ripley
-85.46377823500211,39.615779620514694,indiana,rush
-85.74245426012365,38.690079669420584,indiana,scott
-85.79111392749091,39.51890479343939,indiana,shelby
-87.01239218685124,38.01450096220086,indiana,spencer
-86.28689173374435,41.62110264120897,indiana,st joseph
-86.64279734433502,41.27968075102347,indiana,starke
-85.0044231617812,41.659567778883236,indiana,steuben
-87.41852672248076,39.09633897450141,indiana,sullivan
-85.03427982068355,38.82755289292972,indiana,switzerland
-86.88580511579917,40.386775793743126,indiana,tippecanoe
-86.052787193301,40.30769569638655,indiana,tipton
-84.93362565750988,39.63088824977882,indiana,union
-87.59029531138714,38.02529260053044,indiana,vanderburgh
-87.46365262669431,39.85372582003797,indiana,vermillion
-87.39220183054742,39.43354092022119,indiana,vigo
-85.7935824689104,40.842351077092104,indiana,wabash
-87.35712419773046,40.34879591455579,indiana,warren
-87.27827015895858,38.0934793125907,indiana,warrick
-86.10001735837865,38.60358293172869,indiana,washington
-85.01986870531663,39.867936030042706,indiana,wayne
-85.24027452306144,40.72862393189325,indiana,wells
-86.86194904370923,40.743826210891385,indiana,white
-85.51793125279275,41.15051949634126,indiana,whitley
-94.47787475585936,41.33317565917968,iowa,adair
-94.70908997761062,41.03166341971924,iowa,adams
-91.37066833142484,43.290425138355396,iowa,allamakee
-92.86643699111215,40.754788944978856,iowa,appanoose
-94.91687889653915,41.6842048224936,iowa,audubon
-92.05283271602985,42.087060051405004,iowa,benton
-92.3043012992388,42.47406284256744,iowa,black hawk
-93.93428621184093,42.03576860319835,iowa,boone
-92.31496047973633,42.777029037475586,iowa,bremer
-91.8305719479303,42.47355086291044,iowa,buchanan
-95.1584158712062,42.73978709661653,iowa,buena vista
-92.78765106201172,42.73692321777343,iowa,butler
-94.64770758252064,42.38406338412701,iowa,calhoun
-94.86755816053657,42.036150341499244,iowa,carroll
-94.93829578644745,41.33137505463091,iowa,cass
-91.11429315330186,41.77904413577048,iowa,cedar
-93.26176722424307,43.08677829281703,iowa,cerro gordo
-95.62711994334657,42.73619707255848,iowa,cherokee
-92.31568810100579,43.06529251151525,iowa,chickasaw
-93.79038143584047,41.03381109420014,iowa,clarke
-95.15891230195417,43.090371841349636,iowa,clay
-91.3299613899347,42.846127028713184,iowa,clayton
-90.52143037934168,41.90713209272958,iowa,clinton
-95.38887786865234,42.03218460083008,iowa,crawford
-94.04781563539983,41.68781233033485,iowa,dallas
-92.40235320395266,40.75697693874748,iowa,davis
-93.79175835703492,40.75194552537114,iowa,decatur
-91.35566044307654,42.474044800679884,iowa,delaware
-91.17292811728515,40.93410085349143,iowa,des moines
-95.15539452129232,43.38460625556559,iowa,dickinson
-90.87518269871165,42.46982571717362,iowa,dubuque
-94.68557459981406,43.38411711866383,iowa,emmet
-91.83883157675426,42.86544942253376,iowa,fayette
-92.78908058701286,43.066055508494756,iowa,floyd
-93.26162576953074,42.73692225888597,iowa,franklin
-95.6088676595485,40.7594307723156,iowa,fremont
-94.40052413940431,42.03791427612305,iowa,greene
-92.78561816391698,42.408986241674654,iowa,grundy
-94.51000138021459,41.68569173351503,iowa,guthrie
-93.70756894506964,42.38477753673616,iowa,hamilton
-93.73380485927024,43.08751540148656,iowa,hancock
-93.23943774674082,42.3871518192472,iowa,hardin
-95.81522102622141,41.68248310073284,iowa,harrison
-91.52873168486539,40.99777824583745,iowa,henry
-92.31603145822986,43.36287136807687,iowa,howard
-94.20572280883788,42.77989387512207,iowa,humboldt
-95.52045301464786,42.38452225550195,iowa,ida
-92.05141556552248,41.6956859702978,iowa,iowa
-90.55921760051969,42.175386802904136,iowa,jackson
-93.05114704968064,41.68936265929156,iowa,jasper
-91.93452089817592,41.03708733498017,iowa,jefferson
-91.5747619847888,41.67963315609735,iowa,johnson
-91.11387579202736,42.127333840410415,iowa,jones
-92.16671883567255,41.34576123452176,iowa,keokuk
-94.2095643483912,43.212655981124826,iowa,kossuth
-91.46391535524812,40.659480285621804,iowa,lee
-91.5873031616211,42.08661460876465,iowa,linn
-91.24841023720138,41.23052686203607,iowa,louisa
-93.33398328061764,41.03309622081908,iowa,lucas
-96.20692001516049,43.380894188601864,iowa,lyon
-94.02511319114038,41.33468506777825,iowa,madison
-92.63137736082636,41.342475718859994,iowa,mahaska
-93.09637570744592,41.33822599815747,iowa,marion
-92.99677615343788,42.04149537700367,iowa,marshall
-95.61687103539502,41.03499665061517,iowa,mills
-92.78908058701283,43.367465430412324,iowa,mitchell
-95.96123521592034,42.04667507568731,iowa,monona
-92.86929414149053,41.034972394853995,iowa,monroe
-95.15848799789185,41.02877385787364,iowa,montgomery
-91.09426888374801,41.49319132907234,iowa,muscatine
-95.62728839795018,43.08857931789275,iowa,obrien
-95.62665176391602,43.38436317443848,iowa,osceola
-95.15138570047192,40.751557034112786,iowa,page
-94.68412966890834,43.09146560359685,iowa,palo alto
-96.20410623942499,42.730415313923324,iowa,plymouth
-94.68099647867326,42.738564147445196,iowa,pocahontas
-93.57949511764558,41.68617871045069,iowa,polk
-95.54186395291428,41.33612713944253,iowa,pottawattamie
-92.51926462492659,41.69674364745701,iowa,poweshiek
-94.25083597052358,40.74975711645601,iowa,ringgold
-95.11763692758758,42.38404469098337,iowa,sac
-90.61225695790755,41.647975386844436,iowa,scott
-95.31539686328675,41.68393379728409,iowa,shelby
-96.17018129109758,43.08247126580475,iowa,sioux
-93.46700021696878,42.03539568280857,iowa,story
-92.52265262025333,42.08618516333076,iowa,tama
-94.70451455019798,40.75066166356698,iowa,taylor
-94.25155639648439,41.03237342834473,iowa,union
-91.93823902928844,40.760088780019444,iowa,van buren
-92.40088289958206,41.03722845465447,iowa,wapello
-93.56969773259387,41.33746296132695,iowa,warren
-91.70122873709317,41.34408472291495,iowa,washington
-93.33560533014165,40.751831934563114,iowa,wayne
-94.1827143470681,42.42629118845172,iowa,webster
-93.73681718064009,43.38629018185768,iowa,winnebago
-91.83991845817128,43.29684034646438,iowa,winneshiek
-96.04196534972952,42.38172196778768,iowa,woodbury
-93.26087507439718,43.385535840813375,iowa,worth
-93.73271093467568,42.73712683389601,iowa,wright
-95.3179263988584,37.88290207146929,kansas,allen
-95.30444357967077,38.21269501498914,kansas,anderson
-95.3173742203031,39.528776690357596,kansas,atchison
-98.69329203278238,37.224840561417054,kansas,barber
-98.75572832324237,38.47495884144341,kansas,barton
-94.85958887626093,37.854870996478326,kansas,bourbon
-95.57223302857743,39.83062658196897,kansas,brown
-96.8525193254287,37.76237158039221,kansas,butler
-96.60313332874085,38.2886059854404,kansas,chase
-96.25425896854568,37.14789236571921,kansas,chautauqua
-94.86322526337791,37.1815670097232,kansas,cherokee
-101.73507975546431,39.79080033215931,kansas,cheyenne
-99.82142464410418,37.22959252278049,kansas,clark
-97.16616916029776,39.33584893432774,kansas,clay
-97.64919662475586,39.46533203125,kansas,cloud
-95.74574161301842,38.230261365267864,kansas,coffey
-99.28430946780098,37.18299178728544,kansas,comanche
-96.85053022781358,37.22520393618891,kansas,cowley
-94.86377127366487,37.51039585066142,kansas,crawford
-100.45520072675293,39.78872784725961,kansas,decatur
-97.15256060047074,38.85463971295441,kansas,dickinson
-95.1585348077302,39.799398951221555,kansas,doniphan
-95.31219548967867,38.889220198468706,kansas,douglas
-99.31034287333651,37.88070294215343,kansas,edwards
-96.2534559706799,37.44013152147065,kansas,elk
-99.31766848635212,38.912427894070476,kansas,ellis
-98.20448259481469,38.69229262290951,kansas,ellsworth
-100.73918360008722,38.040481351568744,kansas,finney
-99.88628153316017,37.68881228487755,kansas,ford
-95.30021167183551,38.56576043072839,kansas,franklin
-96.74958047780416,38.98974949424364,kansas,geary
-100.47872105662695,38.91987519023941,kansas,gove
-99.88088964277725,39.356411819238325,kansas,graham
-101.30466842651369,37.56311225891113,kansas,grant
-100.4296862392971,37.73521544989763,kansas,gray
-101.80547685884035,38.475552818668476,kansas,greeley
-96.24011271831397,37.86387655422735,kansas,greenwood
-101.79174923023751,37.995055462988724,kansas,hamilton
-98.08177947998047,37.18496131896972,kansas,harper
-97.43433380126953,38.03293800354004,kansas,harvey
-100.86319690861338,37.56194719056206,kansas,haskell
-99.8984615875764,38.085002998593,kansas,hodgeman
-95.79722141960026,39.4133871455129,kansas,jackson
-95.39381736754459,39.235996520135,kansas,jefferson
-98.22150247376779,39.782298274880226,kansas,jewell
-94.83464467108142,38.88690575975244,kansas,johnson
-101.32010769987534,37.995621358623595,kansas,kearny
-98.138081224776,37.55091588966262,kansas,kingman
-99.28854660356978,37.545953090090904,kansas,kiowa
-95.31115367213604,37.19977556619691,kansas,labette
-100.45573679606119,38.47889200846354,kansas,lane
-95.04857531031972,39.20592977430466,kansas,leavenworth
-98.21075561888128,39.04119211205366,kansas,lincoln
-94.85373683098062,38.21523812327439,kansas,linn
-101.13899701407631,38.922954147160006,kansas,logan
-96.1598996955961,38.44011179376029,kansas,lyon
-97.10463486521226,38.34777656147228,kansas,marion
-96.52529952848813,39.779545518017486,kansas,marshall
-97.65206146240234,38.38304926468821,kansas,mcpherson
-100.35787425069724,37.236640662498125,kansas,meade
-94.84743118286133,38.56561333950372,kansas,miami
-98.20859405268831,39.386556756813164,kansas,mitchell
-95.7543725147615,37.202356424244165,kansas,montgomery
-96.64740286295381,38.67573900135211,kansas,morris
-101.80163060930899,37.193929228165054,kansas,morton
-96.01580908445541,39.77994951999416,kansas,nemaha
-95.31688151270448,37.55919109944304,kansas,neosho
-99.91039190569414,38.4763099159082,kansas,ness
-99.90316830127362,39.78765354280828,kansas,norton
-95.73989147313036,38.645640076714116,kansas,osage
-98.7609505666413,39.34538104169018,kansas,osborne
-97.64990978916359,39.1218503161125,kansas,ottawa
-99.2377431395521,38.17886228449931,kansas,pawnee
-99.3470556883134,39.78219979367161,kansas,phillips
-96.3397557246745,39.36914975232436,kansas,pottawatomie
-98.74139039663706,37.63889198503488,kansas,pratt
-101.06957019000181,39.79453160013815,kansas,rawlins
-98.08451588247279,37.945555089474816,kansas,reno
-97.65532776255735,39.82150335346541,kansas,republic
-98.20165451635508,38.339722131616085,kansas,rice
-96.73798681619726,39.290532770565356,kansas,riley
-99.31939286431492,39.350682259157146,kansas,rooks
-99.305627164733,38.51850736955987,kansas,rush
-98.7639685283155,38.911092788416056,kansas,russell
-97.65320368667125,38.77507801391473,kansas,saline
-100.90209290472089,38.482155362133405,kansas,scott
-97.46921956478022,37.66534986256986,kansas,sedgwick
-100.84679718994364,37.19498988029016,kansas,seward
-95.76447874087174,39.0418164363813,kansas,shawnee
-100.43867530781196,39.3575243008695,kansas,sheridan
-101.71820369305625,39.355868675588944,kansas,sherman
-98.78794316980888,39.782948110339156,kansas,smith
-98.7171581655794,38.02425116548977,kansas,stafford
-101.78492349286638,37.56140198016652,kansas,stanton
-101.31183334595808,37.196034525096444,kansas,stevens
-97.4902413859144,37.22396567070902,kansas,sumner
-101.04805291560916,39.361655451715706,kansas,thomas
-99.87656647006234,38.91854047134642,kansas,trego
-96.20649033133257,38.94046617811645,kansas,wabaunsee
-101.76336727128073,38.915559164545,kansas,wallace
-97.09212428249702,39.778423541088934,kansas,washington
-101.34425048611739,38.478116183601216,kansas,wichita
-95.75353138532566,37.55953242002817,kansas,wilson
-95.749938913179,37.88145568413579,kansas,woodson
-94.76918047094179,39.124914331089755,kansas,wyandotte
-85.2951041195593,37.09057594504482,kentucky,adair
-86.18394611000744,36.757673696097356,kentucky,allen
-84.99356065157426,38.000414267758835,kentucky,anderson
-89.00237560127498,37.072970690925914,kentucky,ballard
-85.92843236517899,36.972430102525294,kentucky,barren
-83.73501138336,38.153369603821744,kentucky,bath
-83.67577440086451,36.72599875901838,kentucky,bell
-84.72910423581756,38.96432684494764,kentucky,boone
-84.21118762392416,38.20599411754262,kentucky,bourbon
-82.67732013081879,38.36328297791988,kentucky,boyd
-84.87000608577101,37.6228354407358,kentucky,boyle
-84.08720463013525,38.696350037640116,kentucky,bracken
-83.31599407874029,37.52530165771941,kentucky,breathitt
-86.43526227140347,37.78521708192913,kentucky,breckinridge
-85.69815512433462,37.96743527570483,kentucky,bullitt
-86.6742777520498,37.20849929924023,kentucky,butler
-87.86305395353915,37.14229907119941,kentucky,caldwell
-88.27037412910414,36.62484397380831,kentucky,calloway
-84.37499867031647,38.9519394406604,kentucky,campbell
-88.96001838132986,36.860862788158514,kentucky,carlisle
-85.13004201898876,38.65988336394346,kentucky,carroll
-83.03434145523322,38.32122068079649,kentucky,carter
-84.93843822864808,37.29918460931057,kentucky,casey
-87.48503111266757,36.89254854084116,kentucky,christian
-84.14234359336854,37.97016321176198,kentucky,clark
-83.710123898403893,37.1650552291069,kentucky,clay
-85.13786470797636,36.72983687229571,kentucky,clinton
-88.10078193466052,37.352309496683816,kentucky,crittenden
-85.39900673437226,36.79163410230375,kentucky,cumberland
-87.08862321445271,37.730291986563934,kentucky,daviess
-86.2354380181562,37.211238584440316,kentucky,edmonson
-83.09710892028632,38.115745647724644,kentucky,elliott
-83.96132226562328,37.691633007041126,kentucky,estill
-84.45620435201961,38.03819600818879,kentucky,fayette
-83.68285734339726,38.37367748429659,kentucky,fleming
-82.73618337018202,37.56400199375619,kentucky,floyd
-84.87708120373637,38.22962421273108,kentucky,franklin
-89.12466197220951,36.575383698577674,kentucky,fulton
-84.85537997044969,38.74610905768532,kentucky,gallatin
-84.53664416132351,37.640433063751644,kentucky,garrard
-84.61416066762311,38.64046868521553,kentucky,grant
-88.64756895871734,36.726059895635544,kentucky,graves
-86.3439050689363,37.47059055649774,kentucky,grayson
-85.56519099030477,37.26667943202551,kentucky,green
-82.90827881807581,38.5486619506704,kentucky,greenup
-86.78326819729162,37.847410063622746,kentucky,hancock
-85.97139959643565,37.703011702096504,kentucky,hardin
-83.20958433431099,36.857898068138056,kentucky,harlan
-84.33002820900593,38.437526896635895,kentucky,harrison
-85.88776269458322,37.303980979866225,kentucky,hart
-87.57326575293624,37.79503429792613,kentucky,henderson
-85.12097966860966,38.438917950489426,kentucky,henry
-88.9275573903115,36.67895115202624,kentucky,hickman
-87.54117165200482,37.308234374182405,kentucky,hopkins
-84.00309631640698,37.42208006789308,kentucky,jackson
-85.66449658698902,38.18006672617556,kentucky,jefferson
-84.57914245987595,37.870518224724464,kentucky,jessamine
-82.8259000243908,37.84707823725647,kentucky,johnson
-84.52886045091985,38.93005566482354,kentucky,kenton
-82.94948090583809,37.36149016911796,kentucky,knott
-83.84938963689092,36.89654465634605,kentucky,knox
-85.70961845225642,37.547958795543366,kentucky,larue
-84.11087745854945,37.11301510513547,kentucky,laurel
-82.72694359613193,38.06793045986331,kentucky,lawrence
-83.7045689612334,37.598476513964386,kentucky,lee
-83.37423627915744,37.096180295684206,kentucky,leslie
-82.84893878605938,37.12635439670102,kentucky,letcher
-83.36982192438509,38.53987122912155,kentucky,lewis
-84.66363417761299,37.458161765464006,kentucky,lincoln
-88.35929922216022,37.20580767090439,kentucky,livingston
-86.87599199464485,36.85647057492376,kentucky,logan
-88.07692209639431,37.01500475462466,kentucky,lyon
-84.27579959480279,37.72066778979218,kentucky,madison
-83.05571240943958,37.70679356601017,kentucky,magoffin
-85.27650570995931,37.557867538851795,kentucky,marion
-88.32570867680609,36.88036773042766,kentucky,marshall
-82.50668080283171,37.80310085441874,kentucky,martin
-83.80855092343751,38.60093343626329,kentucky,mason
-88.71077514546502,37.06024394828524,kentucky,mccracken
-84.48122274352023,36.74241313875642,kentucky,mccreary
-87.26682311152994,37.52714689149118,kentucky,mclean
-86.21548955777058,37.98389927575536,kentucky,meade
-83.59809959261318,37.94803437838902,kentucky,menifee
-84.87548632836385,37.81016980709214,kentucky,mercer
-85.63591424009697,36.99509726552711,kentucky,metcalfe
-85.72022687289135,36.714357907026404,kentucky,monroe
-83.90696821965267,38.03368988284728,kentucky,montgomery
-83.25171570731145,37.91605796493036,kentucky,morgan
-87.1399892431718,37.21292521201409,kentucky,muhlenberg
-85.4853966352167,37.80884814683309,kentucky,nelson
-84.00499579060838,38.33786590525633,kentucky,nicholas
-86.84910081842959,37.477627374769,kentucky,ohio
-85.45562022037535,38.39207605967865,kentucky,oldham
-84.82059771472723,38.50735830372453,kentucky,owen
-83.67912586168954,37.42246260288631,kentucky,owsley
-84.35151201383803,38.69043896848858,kentucky,pendleton
-83.2129019453697,37.24743952294297,kentucky,perry
-82.3910650388887,37.468568419781406,kentucky,pike
-83.82189769171687,37.8316551464938,kentucky,powell
-84.5597452222761,37.11016069394912,kentucky,pulaski
-84.03613239353301,38.515913203644374,kentucky,robertson
-84.3135653701007,37.3666783859731,kentucky,rockcastle
-83.40300415964867,38.20078963662942,kentucky,rowan
-85.06582799245615,36.97942769363603,kentucky,russell
-84.57916794185405,38.285509680319656,kentucky,scott
-85.19749764539799,38.206717091087164,kentucky,shelby
-86.57965683963808,36.74143971541424,kentucky,simpson
-85.32333001359835,38.02707406343324,kentucky,spencer
-85.3366688401719,37.36016595709031,kentucky,taylor
-87.17535614774259,36.83409963435274,kentucky,todd
-87.87012333461641,36.80380461185753,kentucky,trigg
-85.34504414600933,38.60319347623419,kentucky,trimble
-87.94461445356602,37.654775536830115,kentucky,union
-86.42019691712031,36.99772179295644,kentucky,warren
-85.17838397853737,37.76012735935108,kentucky,washington
-84.8243502251642,36.80611129631913,kentucky,wayne
-87.6795910987949,37.516823342799476,kentucky,webster
-84.14595002456636,36.758859727711936,kentucky,whitley
-83.48718651431672,37.740108082249854,kentucky,wolfe
-84.74345495696815,38.035322786036076,kentucky,woodford
-92.40716020072252,30.299091973994745,louisiana,acadia
-92.82364154047306,30.655321154167634,louisiana,allen
-90.91370893671915,30.20234408098686,louisiana,ascension
-91.0660959367084,29.903192506641293,louisiana,assumption
-92.00565095290537,31.080091386449254,louisiana,avoyelles
-93.34896274773305,30.655112188584884,louisiana,beauregard
-93.04846889008975,32.3501944215807,louisiana,bienville
-93.60464644003514,32.681364434344026,louisiana,bossier
-93.88843277972482,32.59124738832894,louisiana,caddo
-93.34893569999616,30.236975813805742,louisiana,calcasieu
-92.1204061358145,32.08995384001391,louisiana,caldwell
-93.18902016550905,29.89038338080894,louisiana,cameron
-91.84924090588041,31.666009125280684,louisiana,catahoula
-92.99514157866398,32.825457491737254,louisiana,claiborne
-91.64186388118723,31.455135431678972,louisiana,concordia
-93.73826917300212,32.06573855582882,louisiana,de soto
-91.09814405546575,30.536179531160208,louisiana,east baton rouge
-91.24474297539706,32.72371326238354,louisiana,east carroll
-91.04610000276828,30.845340514362423,louisiana,east feliciana
-92.40451478654401,30.73356045536535,louisiana,evangeline
-91.67689815547641,32.135715962187334,louisiana,franklin
-92.55458570216945,31.60365383376248,louisiana,grant
-91.69699186058936,29.96958374649308,louisiana,iberia
-91.36086305693577,30.25897838486911,louisiana,iberville
-92.55802667199164,32.30471516441761,louisiana,jackson
-90.1190545743792,29.718265917576076,louisiana,jefferson
-92.80743520015126,30.2698467516522,louisiana,jefferson davis
-92.1643619567114,31.67836114064535,louisiana,la salle
-92.0602529588251,30.213217119800877,louisiana,lafayette
-90.43568673371277,29.574729850629865,louisiana,lafourche
-92.6649459825186,32.60565501847093,louisiana,lincoln
-90.7190199385747,30.441309008097804,louisiana,livingston
-91.24776712821289,32.37025036040994,louisiana,madison
-91.80790927961574,32.82221822782273,louisiana,morehouse
-93.09186936376823,31.726678932873035,louisiana,natchitoches
-89.93310081310696,30.03442981881257,louisiana,orleans
-92.15938020321788,32.483301403486536,louisiana,ouachita
